delta,sigma/pext,simulation,generation,rho,alpha
0.025,0.5,1,80,0.1892,0.3333333333333333
0.025,0.5,1,81,0.208,0.3333333333333333
0.025,0.5,1,82,0.198,0.3333333333333333
0.025,0.5,1,83,0.2012,0.3333333333333333
0.025,0.5,1,84,0.2012,0.3333333333333333
0.025,0.5,1,85,0.2016,0.3333333333333333
0.025,0.5,1,86,0.1992,0.3333333333333333
0.025,0.5,1,87,0.1988,0.3333333333333333
0.025,0.5,1,88,0.1972,0.3333333333333333
0.025,0.5,1,89,0.2108,0.3333333333333333
0.025,0.5,1,90,0.1944,0.3333333333333333
0.025,0.5,1,91,0.1952,0.3333333333333333
0.025,0.5,1,92,0.19,0.3333333333333333
0.025,0.5,1,93,0.1864,0.3333333333333333
0.025,0.5,1,94,0.1728,0.3333333333333333
0.025,0.5,1,95,0.1724,0.3333333333333333
0.025,0.5,1,96,0.1812,0.3333333333333333
0.025,0.5,1,97,0.1912,0.3333333333333333
0.025,0.5,1,98,0.1964,0.3333333333333333
0.025,0.5,1,99,0.202,0.3333333333333333
0.025,0.5,1,100,0.2228,0.3333333333333333
0.025,0.5,1,0,1,0.4444444444444444
0.025,0.5,1,1,0.704,0.4444444444444444
0.025,0.5,1,2,0.5728,0.4444444444444444
0.025,0.5,1,3,0.478,0.4444444444444444
0.025,0.5,1,4,0.438,0.4444444444444444
0.025,0.5,1,5,0.412,0.4444444444444444
0.025,0.5,1,6,0.3792,0.4444444444444444
0.025,0.5,1,7,0.3444,0.4444444444444444
0.025,0.5,1,8,0.3356,0.4444444444444444
0.025,0.5,1,9,0.3264,0.4444444444444444
0.025,0.5,1,10,0.316,0.4444444444444444
0.025,0.5,1,11,0.3156,0.4444444444444444
0.025,0.5,1,12,0.3112,0.4444444444444444
0.025,0.5,1,13,0.3016,0.4444444444444444
0.025,0.5,1,14,0.304,0.4444444444444444
0.025,0.5,1,15,0.2852,0.4444444444444444
0.025,0.5,1,16,0.2808,0.4444444444444444
0.025,0.5,1,17,0.278,0.4444444444444444
0.025,0.5,1,18,0.268,0.4444444444444444
0.025,0.5,1,19,0.274,0.4444444444444444
0.025,0.5,1,20,0.2848,0.4444444444444444
0.025,0.5,1,21,0.2764,0.4444444444444444
0.025,0.5,1,22,0.2888,0.4444444444444444
0.025,0.5,1,23,0.2912,0.4444444444444444
0.025,0.5,1,24,0.3008,0.4444444444444444
0.025,0.5,1,25,0.284,0.4444444444444444
0.025,0.5,1,26,0.2844,0.4444444444444444
0.025,0.5,1,27,0.294,0.4444444444444444
0.025,0.5,1,28,0.2944,0.4444444444444444
0.025,0.5,1,29,0.2916,0.4444444444444444
0.025,0.5,1,30,0.2976,0.4444444444444444
0.025,0.5,1,31,0.2948,0.4444444444444444
0.025,0.5,1,32,0.2888,0.4444444444444444
0.025,0.5,1,33,0.2884,0.4444444444444444
0.025,0.5,1,34,0.2816,0.4444444444444444
0.025,0.5,1,35,0.2724,0.4444444444444444
0.025,0.5,1,36,0.2656,0.4444444444444444
0.025,0.5,1,37,0.268,0.4444444444444444
0.025,0.5,1,38,0.2664,0.4444444444444444
0.025,0.5,1,39,0.27,0.4444444444444444
0.025,0.5,1,40,0.2732,0.4444444444444444
0.025,0.5,1,41,0.2784,0.4444444444444444
0.025,0.5,1,42,0.264,0.4444444444444444
0.025,0.5,1,43,0.2688,0.4444444444444444
0.025,0.5,1,44,0.2704,0.4444444444444444
0.025,0.5,1,45,0.2596,0.4444444444444444
0.025,0.5,1,46,0.2536,0.4444444444444444
0.025,0.5,1,47,0.2524,0.4444444444444444
0.025,0.5,1,48,0.2384,0.4444444444444444
0.025,0.5,1,49,0.2448,0.4444444444444444
0.025,0.5,1,50,0.2496,0.4444444444444444
0.025,0.5,1,51,0.254,0.4444444444444444
0.025,0.5,1,52,0.2488,0.4444444444444444
0.025,0.5,1,53,0.2468,0.4444444444444444
0.025,0.5,1,54,0.2524,0.4444444444444444
0.025,0.5,1,55,0.2664,0.4444444444444444
0.025,0.5,1,56,0.2824,0.4444444444444444
0.025,0.5,1,57,0.2984,0.4444444444444444
0.025,0.5,1,58,0.2852,0.4444444444444444
0.025,0.5,1,59,0.29,0.4444444444444444
0.025,0.5,1,60,0.2928,0.4444444444444444
0.025,0.5,1,61,0.286,0.4444444444444444
0.025,0.5,1,62,0.2936,0.4444444444444444
0.025,0.5,1,63,0.2756,0.4444444444444444
0.025,0.5,1,64,0.2756,0.4444444444444444
0.025,0.5,1,65,0.2824,0.4444444444444444
0.025,0.5,1,66,0.2964,0.4444444444444444
0.025,0.5,1,67,0.304,0.4444444444444444
0.025,0.5,1,68,0.2936,0.4444444444444444
0.025,0.5,1,69,0.2936,0.4444444444444444
0.025,0.5,1,70,0.2912,0.4444444444444444
0.025,0.5,1,71,0.268,0.4444444444444444
0.025,0.5,1,72,0.266,0.4444444444444444
0.025,0.5,1,73,0.272,0.4444444444444444
0.025,0.5,1,74,0.2788,0.4444444444444444
0.025,0.5,1,75,0.2608,0.4444444444444444
0.025,0.5,1,76,0.2628,0.4444444444444444
0.025,0.5,1,77,0.252,0.4444444444444444
0.025,0.5,1,78,0.2524,0.4444444444444444
0.025,0.5,1,79,0.25,0.4444444444444444
0.025,0.5,1,80,0.2636,0.4444444444444444
0.025,0.5,1,81,0.2752,0.4444444444444444
0.025,0.5,1,82,0.274,0.4444444444444444
0.025,0.5,1,83,0.2704,0.4444444444444444
0.025,0.5,1,84,0.2608,0.4444444444444444
0.025,0.5,1,85,0.2424,0.4444444444444444
0.025,0.5,1,86,0.244,0.4444444444444444
0.025,0.5,1,87,0.2432,0.4444444444444444
0.025,0.5,1,88,0.2544,0.4444444444444444
0.025,0.5,1,89,0.2588,0.4444444444444444
0.025,0.5,1,90,0.2436,0.4444444444444444
0.025,0.5,1,91,0.2404,0.4444444444444444
0.025,0.5,1,92,0.2536,0.4444444444444444
0.025,0.5,1,93,0.2396,0.4444444444444444
0.025,0.5,1,94,0.2428,0.4444444444444444
0.025,0.5,1,95,0.2428,0.4444444444444444
0.025,0.5,1,96,0.2436,0.4444444444444444
0.025,0.5,1,97,0.256,0.4444444444444444
0.025,0.5,1,98,0.258,0.4444444444444444
0.025,0.5,1,99,0.2508,0.4444444444444444
0.025,0.5,1,100,0.2468,0.4444444444444444
0.025,0.5,1,0,1,0.5555555555555556
0.025,0.5,1,1,0.6984,0.5555555555555556
0.025,0.5,1,2,0.5712,0.5555555555555556
0.025,0.5,1,3,0.5068,0.5555555555555556
0.025,0.5,1,4,0.4528,0.5555555555555556
0.025,0.5,1,5,0.4192,0.5555555555555556
0.025,0.5,1,6,0.3992,0.5555555555555556
0.025,0.5,1,7,0.3796,0.5555555555555556
0.025,0.5,1,8,0.362,0.5555555555555556
0.025,0.5,1,9,0.3596,0.5555555555555556
0.025,0.5,1,10,0.3504,0.5555555555555556
0.025,0.5,1,11,0.3648,0.5555555555555556
0.025,0.5,1,12,0.3464,0.5555555555555556
0.025,0.5,1,13,0.3412,0.5555555555555556
0.025,0.5,1,14,0.3348,0.5555555555555556
0.025,0.5,1,15,0.3236,0.5555555555555556
0.025,0.5,1,16,0.3128,0.5555555555555556
0.025,0.5,1,17,0.3308,0.5555555555555556
0.025,0.5,1,18,0.3256,0.5555555555555556
0.025,0.5,1,19,0.334,0.5555555555555556
0.025,0.5,1,20,0.3216,0.5555555555555556
0.025,0.5,1,21,0.3168,0.5555555555555556
0.025,0.5,1,22,0.3192,0.5555555555555556
0.025,0.5,1,23,0.3184,0.5555555555555556
0.025,0.5,1,24,0.3068,0.5555555555555556
0.025,0.5,1,25,0.3184,0.5555555555555556
0.025,0.5,1,26,0.318,0.5555555555555556
0.025,0.5,1,27,0.3176,0.5555555555555556
0.025,0.5,1,28,0.326,0.5555555555555556
0.025,0.5,1,29,0.3276,0.5555555555555556
0.025,0.5,1,30,0.3188,0.5555555555555556
0.025,0.5,1,31,0.322,0.5555555555555556
0.025,0.5,1,32,0.3304,0.5555555555555556
0.025,0.5,1,33,0.3104,0.5555555555555556
0.025,0.5,1,34,0.3068,0.5555555555555556
0.025,0.5,1,35,0.312,0.5555555555555556
0.025,0.5,1,36,0.312,0.5555555555555556
0.025,0.5,1,37,0.3012,0.5555555555555556
0.025,0.5,1,38,0.2856,0.5555555555555556
0.025,0.5,1,39,0.294,0.5555555555555556
0.025,0.5,1,40,0.2984,0.5555555555555556
0.025,0.5,1,41,0.2992,0.5555555555555556
0.025,0.5,1,42,0.3064,0.5555555555555556
0.025,0.5,1,43,0.304,0.5555555555555556
0.025,0.5,1,44,0.3036,0.5555555555555556
0.025,0.5,1,45,0.3144,0.5555555555555556
0.025,0.5,1,46,0.32,0.5555555555555556
0.025,0.5,1,47,0.312,0.5555555555555556
0.025,0.5,1,48,0.2944,0.5555555555555556
0.025,0.5,1,49,0.2956,0.5555555555555556
0.025,0.5,1,50,0.2972,0.5555555555555556
0.025,0.5,1,51,0.318,0.5555555555555556
0.025,0.5,1,52,0.3148,0.5555555555555556
0.025,0.5,1,53,0.3072,0.5555555555555556
0.025,0.5,1,54,0.3056,0.5555555555555556
0.025,0.5,1,55,0.3084,0.5555555555555556
0.025,0.5,1,56,0.3056,0.5555555555555556
0.025,0.5,1,57,0.308,0.5555555555555556
0.025,0.5,1,58,0.3108,0.5555555555555556
0.025,0.5,1,59,0.3172,0.5555555555555556
0.025,0.5,1,60,0.3188,0.5555555555555556
0.025,0.5,1,61,0.302,0.5555555555555556
0.025,0.5,1,62,0.2952,0.5555555555555556
0.025,0.5,1,63,0.2812,0.5555555555555556
0.025,0.5,1,64,0.2804,0.5555555555555556
0.025,0.5,1,65,0.2936,0.5555555555555556
0.025,0.5,1,66,0.304,0.5555555555555556
0.025,0.5,1,67,0.3028,0.5555555555555556
0.025,0.5,1,68,0.3024,0.5555555555555556
0.025,0.5,1,69,0.3072,0.5555555555555556
0.025,0.5,1,70,0.3192,0.5555555555555556
0.025,0.5,1,71,0.3128,0.5555555555555556
0.025,0.5,1,72,0.306,0.5555555555555556
0.025,0.5,1,73,0.3016,0.5555555555555556
0.025,0.5,1,74,0.2972,0.5555555555555556
0.025,0.5,1,75,0.3136,0.5555555555555556
0.025,0.5,1,76,0.3032,0.5555555555555556
0.025,0.5,1,77,0.3056,0.5555555555555556
0.025,0.5,1,78,0.304,0.5555555555555556
0.025,0.5,1,79,0.3224,0.5555555555555556
0.025,0.5,1,80,0.312,0.5555555555555556
0.025,0.5,1,81,0.3084,0.5555555555555556
0.025,0.5,1,82,0.3144,0.5555555555555556
0.025,0.5,1,83,0.3088,0.5555555555555556
0.025,0.5,1,84,0.3012,0.5555555555555556
0.025,0.5,1,85,0.3044,0.5555555555555556
0.025,0.5,1,86,0.2972,0.5555555555555556
0.025,0.5,1,87,0.2932,0.5555555555555556
0.025,0.5,1,88,0.3032,0.5555555555555556
0.025,0.5,1,89,0.3156,0.5555555555555556
0.025,0.5,1,90,0.3276,0.5555555555555556
0.025,0.5,1,91,0.3176,0.5555555555555556
0.025,0.5,1,92,0.3384,0.5555555555555556
0.025,0.5,1,93,0.3416,0.5555555555555556
0.025,0.5,1,94,0.3432,0.5555555555555556
0.025,0.5,1,95,0.332,0.5555555555555556
0.025,0.5,1,96,0.3192,0.5555555555555556
0.025,0.5,1,97,0.326,0.5555555555555556
0.025,0.5,1,98,0.3292,0.5555555555555556
0.025,0.5,1,99,0.3212,0.5555555555555556
0.025,0.5,1,100,0.3268,0.5555555555555556
0.025,0.5,1,0,1,0.6666666666666666
0.025,0.5,1,1,0.702,0.6666666666666666
0.025,0.5,1,2,0.564,0.6666666666666666
0.025,0.5,1,3,0.4872,0.6666666666666666
0.025,0.5,1,4,0.4444,0.6666666666666666
0.025,0.5,1,5,0.4084,0.6666666666666666
0.025,0.5,1,6,0.3892,0.6666666666666666
0.025,0.5,1,7,0.3816,0.6666666666666666
0.025,0.5,1,8,0.3612,0.6666666666666666
0.025,0.5,1,9,0.3572,0.6666666666666666
0.025,0.5,1,10,0.3512,0.6666666666666666
0.025,0.5,1,11,0.352,0.6666666666666666
0.025,0.5,1,12,0.3384,0.6666666666666666
0.025,0.5,1,13,0.3356,0.6666666666666666
0.025,0.5,1,14,0.3292,0.6666666666666666
0.025,0.5,1,15,0.3184,0.6666666666666666
0.025,0.5,1,16,0.338,0.6666666666666666
0.025,0.5,1,17,0.3252,0.6666666666666666
0.025,0.5,1,18,0.3172,0.6666666666666666
0.025,0.5,1,19,0.3384,0.6666666666666666
0.025,0.5,1,20,0.3336,0.6666666666666666
0.025,0.5,1,21,0.3216,0.6666666666666666
0.025,0.5,1,22,0.3204,0.6666666666666666
0.025,0.5,1,23,0.3152,0.6666666666666666
0.025,0.5,1,24,0.3204,0.6666666666666666
0.025,0.5,1,25,0.3192,0.6666666666666666
0.025,0.5,1,26,0.3204,0.6666666666666666
0.025,0.5,1,27,0.3376,0.6666666666666666
0.025,0.5,1,28,0.3328,0.6666666666666666
0.025,0.5,1,29,0.3308,0.6666666666666666
0.025,0.5,1,30,0.3176,0.6666666666666666
0.025,0.5,1,31,0.3248,0.6666666666666666
0.025,0.5,1,32,0.3312,0.6666666666666666
0.025,0.5,1,33,0.3436,0.6666666666666666
0.025,0.5,1,34,0.348,0.6666666666666666
0.025,0.5,1,35,0.3588,0.6666666666666666
0.025,0.5,1,36,0.3404,0.6666666666666666
0.025,0.5,1,37,0.346,0.6666666666666666
0.025,0.5,1,38,0.3556,0.6666666666666666
0.025,0.5,1,39,0.3564,0.6666666666666666
0.025,0.5,1,40,0.3444,0.6666666666666666
0.025,0.5,1,41,0.3508,0.6666666666666666
0.025,0.5,1,42,0.346,0.6666666666666666
0.025,0.5,1,43,0.3476,0.6666666666666666
0.025,0.5,1,44,0.3336,0.6666666666666666
0.025,0.5,1,45,0.3316,0.6666666666666666
0.025,0.5,1,46,0.3412,0.6666666666666666
0.025,0.5,1,47,0.3256,0.6666666666666666
0.025,0.5,1,48,0.326,0.6666666666666666
0.025,0.5,1,49,0.338,0.6666666666666666
0.025,0.5,1,50,0.3396,0.6666666666666666
0.025,0.5,1,51,0.35,0.6666666666666666
0.025,0.5,1,52,0.3608,0.6666666666666666
0.025,0.5,1,53,0.348,0.6666666666666666
0.025,0.5,1,54,0.3484,0.6666666666666666
0.025,0.5,1,55,0.3464,0.6666666666666666
0.025,0.5,1,56,0.3396,0.6666666666666666
0.025,0.5,1,57,0.332,0.6666666666666666
0.025,0.5,1,58,0.3232,0.6666666666666666
0.025,0.5,1,59,0.3264,0.6666666666666666
0.025,0.5,1,60,0.3144,0.6666666666666666
0.025,0.5,1,61,0.3232,0.6666666666666666
0.025,0.5,1,62,0.3332,0.6666666666666666
0.025,0.5,1,63,0.3308,0.6666666666666666
0.025,0.5,1,64,0.3128,0.6666666666666666
0.025,0.5,1,65,0.336,0.6666666666666666
0.025,0.5,1,66,0.3348,0.6666666666666666
0.025,0.5,1,67,0.3232,0.6666666666666666
0.025,0.5,1,68,0.3192,0.6666666666666666
0.025,0.5,1,69,0.3204,0.6666666666666666
0.025,0.5,1,70,0.3088,0.6666666666666666
0.025,0.5,1,71,0.3192,0.6666666666666666
0.025,0.5,1,72,0.3032,0.6666666666666666
0.025,0.5,1,73,0.3072,0.6666666666666666
0.025,0.5,1,74,0.3144,0.6666666666666666
0.025,0.5,1,75,0.3184,0.6666666666666666
0.025,0.5,1,76,0.326,0.6666666666666666
0.025,0.5,1,77,0.3076,0.6666666666666666
0.025,0.5,1,78,0.3056,0.6666666666666666
0.025,0.5,1,79,0.3216,0.6666666666666666
0.025,0.5,1,80,0.3208,0.6666666666666666
0.025,0.5,1,81,0.3224,0.6666666666666666
0.025,0.5,1,82,0.3208,0.6666666666666666
0.025,0.5,1,83,0.3284,0.6666666666666666
0.025,0.5,1,84,0.3344,0.6666666666666666
0.025,0.5,1,85,0.3264,0.6666666666666666
0.025,0.5,1,86,0.3312,0.6666666666666666
0.025,0.5,1,87,0.3396,0.6666666666666666
0.025,0.5,1,88,0.328,0.6666666666666666
0.025,0.5,1,89,0.3272,0.6666666666666666
0.025,0.5,1,90,0.3208,0.6666666666666666
0.025,0.5,1,91,0.33,0.6666666666666666
0.025,0.5,1,92,0.3072,0.6666666666666666
0.025,0.5,1,93,0.3096,0.6666666666666666
0.025,0.5,1,94,0.332,0.6666666666666666
0.025,0.5,1,95,0.3256,0.6666666666666666
0.025,0.5,1,96,0.3276,0.6666666666666666
0.025,0.5,1,97,0.3396,0.6666666666666666
0.025,0.5,1,98,0.3368,0.6666666666666666
0.025,0.5,1,99,0.3284,0.6666666666666666
0.025,0.5,1,100,0.3372,0.6666666666666666
0.025,0.5,1,0,1,0.7777777777777777
0.025,0.5,1,1,0.7228,0.7777777777777777
0.025,0.5,1,2,0.5848,0.7777777777777777
0.025,0.5,1,3,0.5,0.7777777777777777
0.025,0.5,1,4,0.4812,0.7777777777777777
0.025,0.5,1,5,0.4552,0.7777777777777777
0.025,0.5,1,6,0.4268,0.7777777777777777
0.025,0.5,1,7,0.41,0.7777777777777777
0.025,0.5,1,8,0.3968,0.7777777777777777
0.025,0.5,1,9,0.3964,0.7777777777777777
0.025,0.5,1,10,0.4128,0.7777777777777777
0.025,0.5,1,11,0.408,0.7777777777777777
0.025,0.5,1,12,0.3984,0.7777777777777777
0.025,0.5,1,13,0.3916,0.7777777777777777
0.025,0.5,1,14,0.3984,0.7777777777777777
0.025,0.5,1,15,0.3896,0.7777777777777777
0.025,0.5,1,16,0.3936,0.7777777777777777
0.025,0.5,1,17,0.3792,0.7777777777777777
0.025,0.5,1,18,0.378,0.7777777777777777
0.025,0.5,1,19,0.3708,0.7777777777777777
0.025,0.5,1,20,0.3564,0.7777777777777777
0.025,0.5,1,21,0.3644,0.7777777777777777
0.025,0.5,1,22,0.3616,0.7777777777777777
0.025,0.5,1,23,0.354,0.7777777777777777
0.025,0.5,1,24,0.3604,0.7777777777777777
0.025,0.5,1,25,0.3532,0.7777777777777777
0.025,0.5,1,26,0.3532,0.7777777777777777
0.025,0.5,1,27,0.3572,0.7777777777777777
0.025,0.5,1,28,0.3588,0.7777777777777777
0.025,0.5,1,29,0.368,0.7777777777777777
0.025,0.5,1,30,0.368,0.7777777777777777
0.025,0.5,1,31,0.3664,0.7777777777777777
0.025,0.5,1,32,0.3536,0.7777777777777777
0.025,0.5,1,33,0.356,0.7777777777777777
0.025,0.5,1,34,0.3568,0.7777777777777777
0.025,0.5,1,35,0.366,0.7777777777777777
0.025,0.5,1,36,0.3596,0.7777777777777777
0.025,0.5,1,37,0.3548,0.7777777777777777
0.025,0.5,1,38,0.362,0.7777777777777777
0.025,0.5,1,39,0.3744,0.7777777777777777
0.025,0.5,1,40,0.3716,0.7777777777777777
0.025,0.5,1,41,0.3676,0.7777777777777777
0.025,0.5,1,42,0.3816,0.7777777777777777
0.025,0.5,1,43,0.3808,0.7777777777777777
0.025,0.5,1,44,0.3644,0.7777777777777777
0.025,0.5,1,45,0.3664,0.7777777777777777
0.025,0.5,1,46,0.3664,0.7777777777777777
0.025,0.5,1,47,0.3692,0.7777777777777777
0.025,0.5,1,48,0.3608,0.7777777777777777
0.025,0.5,1,49,0.3584,0.7777777777777777
0.025,0.5,1,50,0.3604,0.7777777777777777
0.025,0.5,1,51,0.3712,0.7777777777777777
0.025,0.5,1,52,0.3684,0.7777777777777777
0.025,0.5,1,53,0.3568,0.7777777777777777
0.025,0.5,1,54,0.3416,0.7777777777777777
0.025,0.5,1,55,0.3532,0.7777777777777777
0.025,0.5,1,56,0.3616,0.7777777777777777
0.025,0.5,1,57,0.3588,0.7777777777777777
0.025,0.5,1,58,0.3428,0.7777777777777777
0.025,0.5,1,59,0.352,0.7777777777777777
0.025,0.5,1,60,0.3636,0.7777777777777777
0.025,0.5,1,61,0.3676,0.7777777777777777
0.025,0.5,1,62,0.3684,0.7777777777777777
0.025,0.5,1,63,0.3592,0.7777777777777777
0.025,0.5,1,64,0.362,0.7777777777777777
0.025,0.5,1,65,0.3616,0.7777777777777777
0.025,0.5,1,66,0.3648,0.7777777777777777
0.025,0.5,1,67,0.3588,0.7777777777777777
0.025,0.5,1,68,0.3844,0.7777777777777777
0.025,0.5,1,69,0.3844,0.7777777777777777
0.025,0.5,1,70,0.3712,0.7777777777777777
0.025,0.5,1,71,0.344,0.7777777777777777
0.025,0.5,1,72,0.3404,0.7777777777777777
0.025,0.5,1,73,0.3488,0.7777777777777777
0.025,0.5,1,74,0.3436,0.7777777777777777
0.025,0.5,1,75,0.3492,0.7777777777777777
0.025,0.5,1,76,0.3664,0.7777777777777777
0.025,0.5,1,77,0.3744,0.7777777777777777
0.025,0.5,1,78,0.3776,0.7777777777777777
0.025,0.5,1,79,0.378,0.7777777777777777
0.025,0.5,1,80,0.3688,0.7777777777777777
0.025,0.5,1,81,0.368,0.7777777777777777
0.025,0.5,1,82,0.37,0.7777777777777777
0.025,0.5,1,83,0.378,0.7777777777777777
0.025,0.5,1,84,0.358,0.7777777777777777
0.025,0.5,1,85,0.362,0.7777777777777777
0.025,0.5,1,86,0.3664,0.7777777777777777
0.025,0.5,1,87,0.3724,0.7777777777777777
0.025,0.5,1,88,0.3752,0.7777777777777777
0.025,0.5,1,89,0.3736,0.7777777777777777
0.025,0.5,1,90,0.3688,0.7777777777777777
0.025,0.5,1,91,0.3592,0.7777777777777777
0.025,0.5,1,92,0.3612,0.7777777777777777
0.025,0.5,1,93,0.3472,0.7777777777777777
0.025,0.5,1,94,0.3556,0.7777777777777777
0.025,0.5,1,95,0.3576,0.7777777777777777
0.025,0.5,1,96,0.368,0.7777777777777777
0.025,0.5,1,97,0.366,0.7777777777777777
0.025,0.5,1,98,0.372,0.7777777777777777
0.025,0.5,1,99,0.3788,0.7777777777777777
0.025,0.5,1,100,0.37,0.7777777777777777
0.025,0.5,1,0,1,0.8888888888888888
0.025,0.5,1,1,0.7084,0.8888888888888888
0.025,0.5,1,2,0.582,0.8888888888888888
0.025,0.5,1,3,0.5,0.8888888888888888
0.025,0.5,1,4,0.4768,0.8888888888888888
0.025,0.5,1,5,0.4524,0.8888888888888888
0.025,0.5,1,6,0.4368,0.8888888888888888
0.025,0.5,1,7,0.416,0.8888888888888888
0.025,0.5,1,8,0.4072,0.8888888888888888
0.025,0.5,1,9,0.4088,0.8888888888888888
0.025,0.5,1,10,0.402,0.8888888888888888
0.025,0.5,1,11,0.38,0.8888888888888888
0.025,0.5,1,12,0.3872,0.8888888888888888
0.025,0.5,1,13,0.3752,0.8888888888888888
0.025,0.5,1,14,0.3832,0.8888888888888888
0.025,0.5,1,15,0.3936,0.8888888888888888
0.025,0.5,1,16,0.3804,0.8888888888888888
0.025,0.5,1,17,0.386,0.8888888888888888
0.025,0.5,1,18,0.3752,0.8888888888888888
0.025,0.5,1,19,0.3728,0.8888888888888888
0.025,0.5,1,20,0.3728,0.8888888888888888
0.025,0.5,1,21,0.3796,0.8888888888888888
0.025,0.5,1,22,0.3524,0.8888888888888888
0.025,0.5,1,23,0.364,0.8888888888888888
0.025,0.5,1,24,0.3524,0.8888888888888888
0.025,0.5,1,25,0.3588,0.8888888888888888
0.025,0.5,1,26,0.3612,0.8888888888888888
0.025,0.5,1,27,0.3804,0.8888888888888888
0.025,0.5,1,28,0.3892,0.8888888888888888
0.025,0.5,1,29,0.3764,0.8888888888888888
0.025,0.5,1,30,0.3756,0.8888888888888888
0.025,0.5,1,31,0.3732,0.8888888888888888
0.025,0.5,1,32,0.3664,0.8888888888888888
0.025,0.5,1,33,0.3724,0.8888888888888888
0.025,0.5,1,34,0.3776,0.8888888888888888
0.025,0.5,1,35,0.386,0.8888888888888888
0.025,0.5,1,36,0.3832,0.8888888888888888
0.025,0.5,1,37,0.3752,0.8888888888888888
0.025,0.5,1,38,0.37,0.8888888888888888
0.025,0.5,1,39,0.3688,0.8888888888888888
0.025,0.5,1,40,0.3752,0.8888888888888888
0.025,0.5,1,41,0.362,0.8888888888888888
0.025,0.5,1,42,0.3756,0.8888888888888888
0.025,0.5,1,43,0.374,0.8888888888888888
0.025,0.5,1,44,0.3788,0.8888888888888888
0.025,0.5,1,45,0.3816,0.8888888888888888
0.025,0.5,1,46,0.3724,0.8888888888888888
0.025,0.5,1,47,0.3776,0.8888888888888888
0.025,0.5,1,48,0.3792,0.8888888888888888
0.025,0.5,1,49,0.3732,0.8888888888888888
0.025,0.5,1,50,0.3756,0.8888888888888888
0.025,0.5,1,51,0.3688,0.8888888888888888
0.025,0.5,1,52,0.388,0.8888888888888888
0.025,0.5,1,53,0.3744,0.8888888888888888
0.025,0.5,1,54,0.3736,0.8888888888888888
0.025,0.5,1,55,0.3752,0.8888888888888888
0.025,0.5,1,56,0.3688,0.8888888888888888
0.025,0.5,1,57,0.3536,0.8888888888888888
0.025,0.5,1,58,0.3644,0.8888888888888888
0.025,0.5,1,59,0.3676,0.8888888888888888
0.025,0.5,1,60,0.3536,0.8888888888888888
0.025,0.5,1,61,0.3524,0.8888888888888888
0.025,0.5,1,62,0.3644,0.8888888888888888
0.025,0.5,1,63,0.3584,0.8888888888888888
0.025,0.5,1,64,0.3676,0.8888888888888888
0.025,0.5,1,65,0.36,0.8888888888888888
0.025,0.5,1,66,0.3556,0.8888888888888888
0.025,0.5,1,67,0.35,0.8888888888888888
0.025,0.5,1,68,0.3648,0.8888888888888888
0.025,0.5,1,69,0.3496,0.8888888888888888
0.025,0.5,1,70,0.3624,0.8888888888888888
0.025,0.5,1,71,0.3772,0.8888888888888888
0.025,0.5,1,72,0.3704,0.8888888888888888
0.025,0.5,1,73,0.376,0.8888888888888888
0.025,0.5,1,74,0.3652,0.8888888888888888
0.025,0.5,1,75,0.3752,0.8888888888888888
0.025,0.5,1,76,0.3656,0.8888888888888888
0.025,0.5,1,77,0.3644,0.8888888888888888
0.025,0.5,1,78,0.3644,0.8888888888888888
0.025,0.5,1,79,0.3576,0.8888888888888888
0.025,0.5,1,80,0.3536,0.8888888888888888
0.025,0.5,1,81,0.3408,0.8888888888888888
0.025,0.5,1,82,0.3472,0.8888888888888888
0.025,0.5,1,83,0.3452,0.8888888888888888
0.025,0.5,1,84,0.3388,0.8888888888888888
0.025,0.5,1,85,0.3436,0.8888888888888888
0.025,0.5,1,86,0.3384,0.8888888888888888
0.025,0.5,1,87,0.3496,0.8888888888888888
0.025,0.5,1,88,0.3392,0.8888888888888888
0.025,0.5,1,89,0.3524,0.8888888888888888
0.025,0.5,1,90,0.3636,0.8888888888888888
0.025,0.5,1,91,0.3524,0.8888888888888888
0.025,0.5,1,92,0.3664,0.8888888888888888
0.025,0.5,1,93,0.3736,0.8888888888888888
0.025,0.5,1,94,0.3776,0.8888888888888888
0.025,0.5,1,95,0.3728,0.8888888888888888
0.025,0.5,1,96,0.3748,0.8888888888888888
0.025,0.5,1,97,0.37,0.8888888888888888
0.025,0.5,1,98,0.3532,0.8888888888888888
0.025,0.5,1,99,0.3524,0.8888888888888888
0.025,0.5,1,100,0.3648,0.8888888888888888
0.025,0.5,1,0,1,1.0
0.025,0.5,1,1,0.7116,1.0
0.025,0.5,1,2,0.5888,1.0
0.025,0.5,1,3,0.518,1.0
0.025,0.5,1,4,0.4892,1.0
0.025,0.5,1,5,0.448,1.0
0.025,0.5,1,6,0.426,1.0
0.025,0.5,1,7,0.4052,1.0
0.025,0.5,1,8,0.3684,1.0
0.025,0.5,1,9,0.3612,1.0
0.025,0.5,1,10,0.3716,1.0
0.025,0.5,1,11,0.3748,1.0
0.025,0.5,1,12,0.3796,1.0
0.025,0.5,1,13,0.3772,1.0
0.025,0.5,1,14,0.3896,1.0
0.025,0.5,1,15,0.3884,1.0
0.025,0.5,1,16,0.3836,1.0
0.025,0.5,1,17,0.386,1.0
0.025,0.5,1,18,0.3892,1.0
0.025,0.5,1,19,0.3664,1.0
